replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
442,116,58,0.5603448275862069,0.20689655172413793,0.0
443,114,57,0.4824561403508772,0.26842105263157895,0.2
444,120,59,0.49166666666666664,0.24166666666666667,0.2
445,127,63,0.5118110236220472,0.2519685039370079,0.0
446,121,60,0.5041322314049587,0.2528925619834711,0.0
447,119,52,0.5714285714285714,0.21176470588235297,0.0
448,115,57,0.40869565217391307,0.2886956521739131,0.2
449,130,56,0.5384615384615384,0.21076923076923076,0.0
450,125,54,0.44,0.2736,0.2
451,118,58,0.4915254237288136,0.23389830508474574,0.2
452,122,57,0.5327868852459017,0.22295081967213115,0.0
453,120,57,0.44166666666666665,0.2566666666666667,0.2
454,120,58,0.4583333333333333,0.2533333333333333,0.2
455,130,57,0.5307692307692308,0.23846153846153847,0.0
456,117,52,0.4700854700854701,0.25982905982905985,0.2
457,114,60,0.4824561403508772,0.25087719298245614,0.2
458,133,54,0.48120300751879697,0.2330827067669173,0.2
459,122,64,0.47540983606557374,0.27704918032786885,0.2
460,116,53,0.5,0.2603448275862069,0.1
461,124,59,0.4838709677419355,0.25161290322580643,0.2
462,129,56,0.4728682170542636,0.2496124031007752,0.2
463,127,58,0.5118110236220472,0.2456692913385827,0.0
464,123,58,0.4715447154471545,0.2682926829268293,0.2
465,126,61,0.5,0.24920634920634918,0.1
466,126,65,0.5,0.2396825396825397,0.1
467,120,58,0.5,0.23,0.1
468,114,63,0.5087719298245614,0.22982456140350874,0.0
469,119,53,0.5042016806722689,0.23529411764705885,0.0
470,109,54,0.46788990825688076,0.26238532110091745,0.2
471,120,65,0.49166666666666664,0.24666666666666667,0.2
472,120,59,0.5583333333333333,0.19333333333333336,0.0
473,130,54,0.5076923076923077,0.25999999999999995,0.0
474,110,55,0.4909090909090909,0.21454545454545457,0.2
475,120,57,0.5,0.22500000000000003,0.1
476,129,55,0.49612403100775193,0.22015503875968995,0.2
477,112,51,0.42857142857142855,0.27499999999999997,0.2
478,119,56,0.47058823529411764,0.2722689075630252,0.2
479,125,59,0.456,0.25920000000000004,0.2
480,121,63,0.4049586776859504,0.28264462809917357,0.2
481,120,57,0.5,0.24333333333333335,0.1
482,110,56,0.4818181818181818,0.25636363636363635,0.2
483,120,59,0.49166666666666664,0.24833333333333332,0.2
484,118,62,0.5932203389830508,0.21525423728813564,0.0
485,118,59,0.5423728813559322,0.211864406779661,0.0
486,126,60,0.5714285714285714,0.2238095238095238,0.0
487,119,58,0.46218487394957986,0.27226890756302524,0.2
488,121,51,0.4793388429752066,0.24462809917355374,0.2
489,123,52,0.5609756097560976,0.208130081300813,0.0
490,120,55,0.43333333333333335,0.29500000000000004,0.2
491,123,57,0.4959349593495935,0.24227642276422762,0.2
492,122,61,0.4672131147540984,0.2852459016393442,0.2
493,116,59,0.43103448275862066,0.26896551724137935,0.2
494,128,58,0.5234375,0.21718750000000003,0.0
495,114,55,0.4473684210526316,0.2807017543859649,0.2
496,118,52,0.5169491525423728,0.21016949152542375,0.0
497,123,55,0.5203252032520326,0.22276422764227644,0.0
498,126,63,0.5079365079365079,0.2380952380952381,0.0
499,115,60,0.4608695652173913,0.28,0.2
500,119,61,0.4789915966386555,0.24369747899159663,0.2
501,118,60,0.5254237288135594,0.24067796610169492,0.0
502,121,57,0.5206611570247934,0.25785123966942153,0.0
503,130,59,0.43846153846153846,0.24923076923076928,0.2
504,126,59,0.4603174603174603,0.2682539682539683,0.2
505,118,60,0.4322033898305085,0.28135593220338984,0.2
506,122,57,0.5327868852459017,0.23770491803278687,0.0
507,115,64,0.4608695652173913,0.2747826086956522,0.2
508,121,59,0.5454545454545454,0.21322314049586777,0.0
509,118,60,0.4661016949152542,0.27118644067796616,0.2
